order_id,order_date,category,channel,quantity,revenue,cogs
NR-5761,2025-05-07,Electronics,Web,1,242.94,133.06
NR-8103,2026-04-02,Beauty,Retail Store,1,35.08,13.1
NR-7696,2026-02-03,Beauty,Retail Store,2,58.24,24.01
NR-6301,2025-08-21,Electronics,Retail Store,1,239.58,129.6
NR-6785,2025-10-18,Apparel,Retail Store,1,45.28,20.99
NR-7369,2026-01-16,Home Goods,Web,2,150.09,81.16
NR-7699,2026-02-21,Beauty,Web,3,88.17,36.42
NR-7883,2026-03-09,Beauty,Retail Store,2,72.49,28.35
NR-7996,2026-04-23,Electronics,Retail Store,3,753.74,571.78
NR-7490,2026-01-04,Beauty,Marketplace,1,29.08,12.34
NR-6527,2025-09-06,Electronics,Marketplace,2,473.61,261.0
NR-7029,2025-11-12,Beauty,Web,2,63.14,26.48
NR-7630,2026-02-05,Apparel,Web,1,41.55,19.9
NR-5750,2025-04-10,Outdoor,Web,1,106.7,54.08
NR-8266,2026-05-01,Home Goods,Web,1,69.82,35.91
NR-6600,2025-09-08,Apparel,Web,1,54.16,24.7
NR-6010,2025-06-08,Apparel,Web,2,94.18,46.96
NR-6697,2025-10-09,Electronics,Web,3,606.28,353.84
NR-6869,2025-10-01,Outdoor,Web,3,334.49,173.06
NR-6989,2025-11-20,Apparel,Retail Store,1,50.71,25.89
NR-7921,2026-03-14,Outdoor,Web,1,107.79,54.18
NR-5713,2025-04-14,Outdoor,Web,3,287.74,146.7
NR-7419,2026-01-10,Apparel,Web,1,50.54,24.62
NR-5397,2025-03-11,Electronics,Web,3,637.78,348.29
NR-5389,2025-03-27,Electronics,Marketplace,1,259.51,143.27
NR-5188,2025-02-07,Electronics,Web,-3,735.45,400.1
NR-5921,2025-06-10,Electronics,Retail Store,3,581.28,316.22
NR-5320,2025-02-09,Beauty,Retail Store,3,110.84,44.11
NR-7760,2026-03-25,Electronics,Marketplace,1,191.09,136.47
NR-8430,2026-06-26,Electronics,Web,3,562.33,439.89
NR-6199,2025-07-19,Apparel,Marketplace,3,130.86,67.34
NR-5122,2025-01-14,Beauty,Marketplace,2,61.41,23.51
NR-7057,2025-11-17,Beauty,Marketplace,1,38.07,15.08
NR-5067,2025-01-11,Home Goods,Web,3,226.08,117.61
NR-7212,2025-12-17,Apparel,Retail Store,3,126.77,57.52
NR-5804,2025-05-07,Home Goods,Web,1,66.03,34.75
NR-6810,2025-10-17,Apparel,Web,1,48.58,21.97
NR-6973,2025-11-23,Home Goods,Marketplace,1,61.55,32.3
NR-8173,2026-04-09,Outdoor,Retail Store,2,216.9,107.01
NR-7279,2025-12-06,Beauty,Marketplace,3,113.25,43.58
NR-6375,2025-08-21,Apparel,Web,3,156.5,72.78
NR-5373,2025-03-18,Electronics,Web,3,643.03,359.67
NR-5571,2025-04-23,Electronics,Retail Store,1,241.24,130.13
NR-8440,2026-06-24,Electronics,Web,3,611.29,473.2
NR-5726,2025-04-11,Outdoor,Web,1,90.63,44.61
NR-5271,2025-02-08,Apparel,Marketplace,1,51.76,25.57
NR-6645,2025-09-14,Beauty,Web,1,35.98,14.59
NR-8333,2026-05-25,Beauty,Web,3,109.08,41.77
NR-6669,2025-09-05,Outdoor,Retail Store,1,87.24,44.73
NR-5239,2025-02-26,Home Goods,Web,1,75.88,38.6
NR-7982,2026-04-23,Electronics,Marketplace,2,473.5,344.97
NR-7124,2025-12-09,Electronics,Web,3,786.1,474.0
NR-7271,2025-12-09,Beauty,Marketplace,1,35.32,13.41
NR-6917,2025-11-11,Electronics,Web,2,388.0,237.41
NR-7710,2026-02-21,Outdoor,Web,3,337.96,159.62
NR-7690,2026-02-06,Beauty,Web,3,88.54,36.36
NR-6854,2025-10-02,Beauty,Retail Store,3,94.11,35.49
NR-6594,2025-09-25,Apparel,Retail Store,1,48.54,21.64
NR-6966,2025-11-14,Home Goods,Web,3,219.47,117.69
NR-5981,2025-06-16,Home Goods,Web,3,191.19,105.2
NR-8279,2026-05-14,Apparel,Retail Store,2,101.18,47.24
NR-5460,2025-03-15,Apparel,Retail Store,2,109.39,50.29
NR-7359,2026-01-14,Electronics,Retail Store,1,204.68,134.86
NR-8090,2026-04-12,Beauty,Web,1,30.2,11.51
NR-7461,2026-01-02,Beauty,Retail Store,1,32.24,13.23
NR-8077,2026-04-19,Apparel,Web,3,164.56,80.01
NR-8226,2026-05-06,Home Goods,Marketplace,1,75.92,39.7
NR-7328,2026-01-10,Electronics,Web,2,481.25,304.88
NR-5499,2025-03-03,Beauty,Retail Store,3,93.58,36.37
NR-7376,2026-01-18,Home Goods,Retail Store,2,110.94,60.61
NR-7048,2025-11-12,Beauty,Web,3,114.05,44.71
NR-5572,2025-04-05,Electronics,Web,3,668.93,351.87
NR-7980,2026-04-21,Electronics,Web,2,440.81,340.11
NR-6900,2025-11-10,Electronics,Marketplace,1,233.87,133.35
NR-6779,2025-10-07,Apparel,Retail Store,2,100.42,46.27
NR-5609,2025-04-22,Home Goods,Web,1,55.94,27.85
NR-5741,2025-04-25,Outdoor,Marketplace,2,177.24,86.07
NR-6185,2025-07-12,Apparel,Web,1,51.5,26.43
NR-6930,2025-11-01,ELECTRONICS,Retail Store,1,249.39,144.0
NR-7387,2026-01-06,Home Goods,Retail Store,1,72.97,38.46
NR-6206,2025-07-06,Apparel,Web,2,92.13,47.11
NR-7541,2026-01-21,Outdoor,Retail Store,1,102.96,53.62
NR-7252,2025-12-24,Beauty,Web,3,103.81,39.24
NR-7829,2026-03-01,Home Goods,Web,2,140.92,68.0
NR-6120,2025-07-11,Electronics,Retail Store,3,775.99,447.99
NR-7045,2025-11-17,Beauty,Retail Store,1,33.72,13.59
NR-6690,2025-09-21,Outdoor,Web,1,95.26,48.7
NR-5927,2025-06-08,Electronics,Web,2,468.55,252.84
NR-5055,2025-01-18,Home Goods,Retail Store,2,114.88,59.3
NR-7398,2026-01-03,Home Goods,Web,2,118.35,62.31
NR-8362,2026-05-08,Outdoor,Web,3,255.23,130.12
NR-5940,2025-06-03,Electronics,Marketplace,3,688.13,374.21
NR-5771,2025-05-25,Electronics,Retail Store,1,225.82,114.97
NR-7087,2025-11-01,Outdoor,Retail Store,1,100.16,50.61
NR-5522,2025-03-14,Outdoor,Retail Store,1,91.73,46.51
NR-5491,2025-03-21,Beauty,Retail Store,1,35.07,13.98
NR-7352,2026-01-07,Electronics,Retail Store,3,738.91,511.06
NR-5215,2025-02-12,Electronics,Web,3,775.12,413.19
NR-6849,2025-10-27,Beauty,Web,3,102.7,41.94
NR-6322,2025-08-13,Electronics,Retail Store,1,187.35,103.86
NR-5538,2025-03-25,Outdoor,Web,2,224.0,110.0
NR-8400,2026-05-02,Outdoor,Web,1,110.01,55.54
NR-6261,2025-07-05,Outdoor,Retail Store,1,95.75,49.85
NR-6112,2025-07-25,Electronics,Web,1,193.19,104.18
NR-6553,2025-09-05,Home Goods,Marketplace,2,121.6,65.22
NR-5005,2025-01-01,Electronics,Retail Store,2,380.77,209.74
NR-8455,2026-06-20,Home Goods,Retail Store,1,69.28,35.97
NR-7316,2025-12-26,Outdoor,Marketplace,1,92.23,43.81
NR-8110,2026-04-18,Beauty,Retail Store,2,72.11,27.61
NR-5152,2025-01-06,Outdoor,Retail Store,3,310.71,152.95
NR-7127,2025-12-07,Electronics,Web,1,226.2,141.03
NR-6453,2025-08-26,Beauty,Web,1,34.27,13.98
NR-8415,2026-06-16,Electronics,Web,2,452.93,355.21
NR-5844,2025-05-01,Apparel,Retail Store,2,108.72,53.38
NR-7437,2026-01-12,Apparel,Web,1,42.28,20.68
NR-7393,2026-01-14,Home Goods,Web,2,120.44,60.99
NR-6916,2025-11-12,Electronics,Retail Store,2,378.73,220.96
NR-5174,2025-01-05,Outdoor,Retail Store,1,97.07,49.5
NR-5276,2025-02-24,Apparel,Retail Store,1,42.43,20.56
NR-8386,2026-05-13,Outdoor,Web,3,312.15,163.5
NR-7072,2025-11-24,outdoor,Web,3,265.08,132.7
NR-7209,2025-12-18,Apparel,Web,2,107.54,48.93
NR-5605,2025-04-25,Home Goods,Marketplace,3,193.42,101.62
NR-5694,2025-04-13,Beauty,Web,1,33.41,13.8
NR-7167,2025-12-20,Home Goods,Web,3,214.17,116.89
NR-8130,2026-04-19,Beauty,Web,2,62.68,24.09
NR-7310,2025-12-26,Outdoor,Web,3,281.82,138.25
NR-6802,2025-10-25,Apparel,Retail Store,1,47.17,22.65
NR-7618,2026-02-05,Home Goods,Web,3,183.65,93.12
NR-8336,2026-05-14,Beauty,Marketplace,1,31.58,12.83
NR-8240,2026-05-25,Home Goods,Marketplace,1,61.73,32.49
NR-7129,2025-12-15,Electronics,Marketplace,2,400.52,255.76
NR-8327,2026-05-08,Beauty,Web,3,109.62,44.72
NR-6800,2025-10-02,Apparel,Marketplace,1,53.74,25.97
NR-5738,2025-04-09,Outdoor,Retail Store,2,194.06,90.5
NR-6870,2025-10-17,Outdoor,Web,2,218.4,104.58
NR-7162,2025-12-24,Home Goods,Marketplace,1,76.1,39.54
NR-8293,2026-05-04,Apparel,Retail Store,2,98.59,48.7
NR-6077,2025-06-09,Outdoor,Marketplace,2,215.98,103.15
NR-8575,2026-06-16,Beauty,Web,3,93.33,36.79
NR-7458,2026-01-04,Beauty,Web,1,36.18,14.46
NR-6808,2025-10-04,Apparel,Marketplace,3,160.24,72.05
NR-7161,2025-12-19,Home Goods,Web,3,179.9,93.41
NR-5725,2025-04-01,Outdoor,Web,1,108.18,50.48
NR-5435,2025-03-19,Home Goods,Web,2,151.45,77.27
NR-5083,2025-01-09,Apparel,Web,1,41.35,19.96
NR-7140,2025-12-04,Electronics,Web,3,709.2,432.98
NR-7349,2026-01-02,Electronics,Web,2,494.56,320.1
NR-5019,2025-01-06,Electronics,Retail Store,2,396.4,227.35
NR-6582,2025-09-01,Apparel,Retail Store,1,52.28,23.64
NR-5185,2025-01-14,Outdoor,Web,1,102.75,50.05
NR-7275,2025-12-15,Beauty,Web,3,91.01,36.18
NR-6233,2025-07-17,Beauty,Web,2,74.77,29.19
NR-5333,2025-02-04,Outdoor,Web,2,202.75,105.89
NR-6255,2025-07-04,Beauty,Web,3,110.48,41.84
NR-5508,2025-03-03,Beauty,Web,1,34.43,13.44
NR-7362,2026-01-22,Electronics,Marketplace,3,656.32,427.52
NR-8631,2026-06-13,Outdoor,Web,1,99.18,50.6
NR-7838,2026-03-10,Apparel,Retail Store,1,56.87,27.08
NR-8486,2026-06-22,Home Goods,Retail Store,1,76.96,38.32
NR-7599,2026-02-27,Home Goods,Marketplace,3,170.32,87.36
NR-7719,2026-02-10,Outdoor,Marketplace,2,207.18,103.45
NR-6782,2025-10-27,Apparel,Web,3,163.18,79.76
NR-8310,2026-05-21,Beauty,Web,3,94.86,36.15
NR-8209,2026-05-26,Electronics,Retail Store,-1,214.88,160.68
NR-8097,2026-04-10,Beauty,Marketplace,3,95.85,37.65
NR-7046,2025-11-25,Beauty,Web,3,96.6,41.33
NR-7122,2025-12-19,Electronics,,1,238.98,142.63
NR-8252,2026-05-12,Home Goods,Web,1,56.5,27.83
NR-7388,2026-01-03,Home Goods,Web,3,217.26,109.65
NR-8133,2026-04-03,Outdoor,Web,2,181.46,88.95
NR-5307,2025-02-02,Beauty,Retail Store,3,102.32,38.84
NR-8406,2026-06-05,Electronics,Web,3,704.42,536.37
NR-5922,2025-06-03,Electronics,Web,2,490.09,282.75
NR-8230,2026-05-08,Home Goods,Web,3,206.77,107.92
NR-6547,2025-09-04,Home Goods,Web,2,114.76,61.55
NR-6776,2025-10-07,Apparel,Marketplace,3,134.74,62.55
NR-5017,2025-01-24,Electronics,Retail Store,2,420.26,234.9
NR-6743,2025-10-12,Home Goods,Retail Store,1,64.19,34.45
NR-7115,2025-12-10,Electronics,Web,3,765.6,455.49
NR-8410,2026-06-25,Electronics,Web,1,232.24,175.59
NR-8382,2026-05-14,Outdoor,Web,1,94.84,48.69
NR-5721,2025-04-17,Outdoor,Retail Store,1,100.1,48.92
NR-7160,2025-12-02,Home Goods,Retail Store,2,135.91,71.36
NR-6888,2025-10-20,Outdoor,Web,2,207.15,105.95
NR-6860,2025-10-08,Outdoor,Web,1,90.84,46.59
NR-8484,2026-06-18,Home Goods,Web,3,182.14,92.7
NR-7773,2026-03-01,Electronics,Retail Store,1,202.06,138.69
NR-7564,2026-02-27,Electronics,Web,3,743.21,506.97
NR-8574,2026-06-27,Beauty,Retail Store,2,70.48,28.11
NR-6126,2025-07-23,Electronics,Retail Store,1,215.34,119.58
NR-5415,2025-03-19,Home Goods,Web,3,200.87,102.66
NR-6590,2025-09-26,Apparel,Marketplace,3,140.35,66.39
NR-6497,2025-09-18,Electronics,Retail Store,1,227.94,123.66
NR-5263,2025-02-14,Apparel,Retail Store,3,158.63,79.08
NR-5393,2025-03-17,Electronics,Marketplace,1,252.83,137.25
NR-5846,2025-05-12,Apparel,Web,2,112.26,52.77
NR-5291,2025-02-12,Apparel,Web,3,134.84,65.71
NR-6287,2025-07-01,Outdoor,Retail Store,2,170.22,90.45
NR-7299,2025-12-25,Outdoor,Web,2,189.13,94.05
NR-6926,2025-11-03,Electronics,Web,2,512.92,305.48
NR-7653,2026-02-26,Apparel,Retail Store,2,94.54,43.4
NR-8448,2026-06-22,Home Goods,Web,1,55.33,29.69
NR-6025,2025-06-13,Apparel,Web,2,110.3,52.32
NR-6399,2025-08-01,Apparel,Web,2,95.13,44.12
NR-5380,2025-03-12,Electronics,Web,2,404.83,214.58
NR-7240,2025-12-09,Beauty,Marketplace,3,92.13,36.27
NR-5967,2025-06-15,Home Goods,Marketplace,3,182.99,95.29
NR-7415,2026-01-25,Apparel,Web,3,124.28,62.01
NR-7450,2026-01-04,Beauty,Web,1,28.47,11.05
NR-7726,2026-02-07,Outdoor,Retail Store,1,93.62,46.55
NR-7013,2025-11-03,Apparel,Web,2,111.97,56.87
NR-5566,2025-04-26,Electronics,Marketplace,3,648.78,351.19
NR-6026,2025-06-16,Apparel,Web,2,91.05,42.8
NR-6119,2025-07-26,Electronics,Web,2,425.77,234.27
NR-5899,2025-05-03,Outdoor,Marketplace,3,278.3,143.24
NR-5535,2025-03-21,Outdoor,Web,3,341.5,173.43
NR-7999,2026-04-14,Home Goods,Web,1,68.95,34.76
NR-8027,2026-04-04,Home Goods,Retail Store,2,116.64,61.57
NR-7544,2026-01-03,Outdoor,Retail Store,2,177.74,87.38
NR-5547,2025-03-24,Outdoor,Web,1,111.44,56.06
NR-5459,2025-03-23,Apparel,Web,3,128.74,61.56
NR-6308,2025-08-19,Electronics,Web,3,756.13,417.37
NR-5211,2025-02-26,Electronics,Retail Store,2,526.56,275.99
NR-5937,2025-06-21,Electronics,Web,2,509.17,281.59
NR-7221,2025-12-18,Apparel,Web,3,142.61,68.65
NR-6311,2025-08-26,Electronics,Marketplace,3,716.62,417.16
NR-5192,2025-02-04,Electronics,Retail Store,3,670.83,385.88
NR-7190,2025-12-01,Home Goods,Web,2,112.07,57.2
NR-6928,2025-11-05,Electronics,Web,2,377.66,234.9
NR-6216,2025-07-27,Apparel,Retail Store,3,171.16,87.19
NR-6137,2025-07-25,Electronics,Marketplace,1,193.5,112.08
NR-6425,2025-08-21,Beauty,Marketplace,2,68.14,26.95
NR-5229,2025-02-26,Home Goods,Web,3,184.89,94.14
NR-7617,2026-02-19,Home Goods,Retail Store,2,120.76,60.65
NR-7806,2026-03-09,Home Goods,Web,2,135.64,71.52
NR-6241,2025-07-16,Beauty,Web,3,103.53,42.77
NR-5597,2025-04-16,Home Goods,Web,1,65.44,32.2
NR-7809,2026-03-12,Home Goods,Web,2,155.7,80.86
NR-5154,2025-01-14,Outdoor,Retail Store,3,253.98,122.05
NR-6454,2025-08-03,Beauty,Web,2,68.74,27.52
NR-5884,2025-05-11,Outdoor,Web,2,191.17,92.78
NR-6205,2025-07-07,Apparel,Web,-2,86.94,44.57
NR-6359,2025-08-18,Home Goods,Web,3,174.52,93.24
NR-8066,2026-04-25,Apparel,Web,3,149.2,71.6
NR-8478,2026-06-02,Home Goods,Retail Store,2,153.0,79.9
NR-5074,2025-01-20,Apparel,Retail Store,1,53.53,26.19
NR-5808,2025-05-09,Home Goods,Web,1,66.25,33.29
NR-5414,2025-03-19,Home Goods,Retail Store,3,217.6,107.06
NR-6459,2025-08-01,Outdoor,Web,1,104.25,52.07
NR-6230,2025-07-04,Beauty,Web,2,70.92,26.95
NR-5930,2025-06-14,Electronics,Web,3,633.85,357.64
NR-6649,2025-09-13,Outdoor,Web,1,98.22,50.94
NR-7688,2026-02-04,Beauty,Retail Store,2,73.14,30.97
NR-5233,2025-02-17,Home Goods,Web,3,222.67,115.94
NR-7068,2025-11-01,Beauty,Marketplace,3,84.07,34.32
NR-8506,2026-06-17,Apparel,Retail Store,3,171.33,85.6
NR-7077,2025-11-09,Outdoor,Web,3,256.06,134.67
NR-5803,2025-05-12,Home Goods,Retail Store,2,129.89,64.63
NR-5882,2025-05-19,Beauty,Retail Store,2,70.01,27.01
NR-6633,2025-09-19,Beauty,Web,1,37.73,14.07
NR-6054,2025-06-07,Beauty,Web,3,115.07,43.87
NR-5290,2025-02-13,Apparel,Web,3,167.04,77.27
NR-5914,2025-05-26,Outdoor,Web,2,165.81,81.73
NR-6956,2025-11-07,Home Goods,Retail Store,3,211.4,104.48
NR-8324,2026-05-25,Beauty,Web,3,91.39,35.93
NR-6093,2025-06-26,Outdoor,Web,2,207.49,98.97
NR-6111,2025-07-04,Electronics,Web,3,626.62,339.91
NR-6889,2025-10-23,Outdoor,Marketplace,3,320.22,153.95
NR-5114,2025-01-23,Beauty,Retail Store,2,62.93,25.55
NR-6572,2025-09-19,Apparel,Retail Store,1,45.37,21.51
NR-8163,2026-04-21,Outdoor,Web,2,217.49,114.51
NR-5465,2025-03-21,Apparel,Web,1,46.85,22.49
NR-7937,2026-03-08,outdoor,Retail Store,2,199.24,100.73
NR-5167,2025-01-01,Outdoor,Marketplace,1,109.58,55.34
NR-7455,2026-01-11,Beauty,Marketplace,2,68.85,27.98
NR-7368,2026-01-22,Home Goods,Retail Store,3,172.68,87.74
NR-8572,2026-06-06,Beauty,Web,1,31.33,13.08
NR-5897,2025-05-04,Outdoor,Marketplace,3,257.44,130.62
NR-6609,2025-09-17,Apparel,Retail Store,2,106.2,47.16
NR-6101,2025-06-08,Outdoor,Web,1,89.55,46.01
NR-7752,2026-03-21,Electronics,Retail Store,3,712.14,490.44
NR-5920,2025-06-12,Electronics,Web,2,514.56,294.59
NR-7614,2026-02-17,Home Goods,Web,1,67.73,35.88
NR-6555,2025-09-01,Home Goods,Retail Store,1,71.21,37.96
NR-5598,2025-04-08,Home Goods,Web,3,183.95,93.24
NR-6943,2025-11-15,Home Goods,Web,2,113.49,61.4
NR-5257,2025-02-03,Apparel,Retail Store,2,92.3,45.74
NR-5255,2025-02-26,Apparel,Web,2,91.71,41.94
NR-5727,2025-04-19,Outdoor,Web,1,113.44,53.4
NR-7753,2026-03-14,Electronics,Retail Store,2,408.7,285.56
NR-8035,2026-04-19,Home Goods,Marketplace,2,127.59,63.84
NR-7545,2026-02-22,Electronics,Web,2,410.27,284.13
NR-7946,2026-03-11,Outdoor,Web,3,252.23,130.26
NR-7178,2025-12-17,Home Goods,Retail Store,3,217.77,118.56
NR-5768,2025-05-24,Electronics,Web,1,208.19,109.63
NR-7148,2025-12-19,Electronics,Retail Store,3,767.58,501.48
NR-7219,2025-12-23,Apparel,Web,3,125.42,59.35
NR-7539,2026-01-13,Outdoor,Web,1,106.54,51.52
NR-6726,2025-10-09,Electronics,Retail Store,3,756.09,420.6
NR-8528,2026-06-20,Apparel,,3,130.26,62.91
NR-6477,2025-08-14,Outdoor,Web,3,317.23,160.48
NR-5110,2025-01-15,Apparel,Retail Store,1,52.68,26.71
NR-6679,2025-09-23,Outdoor,Retail Store,1,99.34,51.05
NR-6696,2025-10-07,Electronics,Retail Store,3,647.57,361.66
NR-8272,2026-05-03,Apparel,Web,1,50.39,24.02
NR-8068,2026-04-15,Apparel,Web,2,115.16,57.32
NR-6226,2025-07-03,Beauty,Web,1,38.37,14.98
NR-5712,2025-04-08,Outdoor,Web,3,333.6,168.31
NR-7875,2026-03-10,Apparel,Retail Store,1,52.54,24.5
NR-6479,2025-08-20,Outdoor,Web,1,103.0,50.52
NR-6019,2025-06-15,Apparel,Web,2,95.19,46.32
NR-6160,2025-07-11,Home Goods,Web,2,134.53,69.52
NR-5960,2025-06-03,Home Goods,Web,3,179.2,97.59
NR-7707,2026-02-06,Beauty,Retail Store,2,75.25,31.84
NR-8450,2026-06-25,Home Goods,Web,2,132.68,67.08
NR-5270,2025-02-26,Apparel,Web,1,47.05,21.75
NR-5063,2025-01-16,Home Goods,Web,3,217.12,108.4
NR-7441,2026-01-24,Apparel,Web,2,95.72,45.85
NR-6094,2025-06-09,Outdoor,Retail Store,2,192.46,93.44
NR-5892,2025-05-27,Outdoor,Web,2,179.52,90.33
NR-6295,2025-08-27,Electronics,Web,1,192.38,106.37
NR-7591,2026-02-03,Home Goods,Web,1,72.64,37.34
NR-5778,2025-05-11,Electronics,Marketplace,3,608.06,332.63
NR-8232,2026-05-27,Home Goods,Web,3,194.39,97.54
NR-8348,2026-05-02,Beauty,Web,2,56.73,21.27
NR-7217,2025-12-12,Apparel,Retail Store,1,48.51,21.53
NR-5036,2025-01-15,Electronics,Web,1,220.11,126.52
NR-5243,2025-02-02,Home Goods,Web,3,189.66,94.2
NR-5082,2025-01-21,Apparel,Marketplace,3,133.35,62.76
NR-8332,2026-05-14,BEAUTY,Web,3,85.92,34.45
NR-7993,2026-04-03,Electronics,Web,2,377.18,291.05
NR-8512,2026-06-27,Apparel,Retail Store,3,133.14,65.9
NR-5860,2025-05-08,Beauty,Web,3,99.42,38.65
NR-5372,2025-03-25,Electronics,Web,1,248.83,135.56
NR-7003,2025-11-03,Apparel,Retail Store,1,46.76,22.22
NR-6850,2025-10-10,Beauty,Retail Store,1,31.49,12.61
NR-8094,2026-04-10,Beauty,Retail Store,3,99.95,40.24
NR-6361,2025-08-06,Home Goods,Web,2,114.94,57.1
NR-8380,2026-05-06,Outdoor,Web,1,94.42,47.48
NR-8218,2026-05-02,Electronics,Retail Store,2,491.41,370.57
NR-5751,2025-05-15,Electronics,Web,2,492.02,267.27
NR-7555,2026-02-26,Electronics,Retail Store,2,505.89,322.08
NR-8292,2026-05-10,Apparel,Web,1,55.73,26.07
NR-6037,2025-06-16,Beauty,Web,1,32.52,12.23
NR-6234,2025-07-15,Beauty,Retail Store,1,30.89,11.81
NR-7632,2026-02-12,Apparel,Web,3,160.52,72.9
NR-7559,2026-02-11,Electronics,Retail Store,2,520.68,331.59
NR-7225,2025-12-22,Apparel,Retail Store,2,108.93,52.03
NR-7324,2026-01-16,Electronics,Web,3,700.41,473.85
NR-5879,2025-05-07,Beauty,Retail Store,1,30.7,11.78
NR-7595,2026-02-18,Home Goods,Web,1,63.06,32.14
NR-6862,2025-10-17,Outdoor,Retail Store,1,112.28,58.56
NR-7767,2026-03-15,Electronics,Web,3,687.93,481.19
NR-5476,2025-03-09,Apparel,Retail Store,1,44.91,21.74
NR-5225,2025-02-23,Home Goods,Web,1,56.05,29.89
NR-5632,2025-04-12,Home Goods,Retail Store,1,59.82,29.43
NR-5216,2025-02-07,Electronics,Retail Store,2,375.45,215.72
NR-6053,2025-06-10,Beauty,Web,2,59.59,23.79
NR-6883,2025-10-21,Outdoor,Marketplace,2,197.44,99.64
NR-7885,2026-03-21,Beauty,Web,2,71.75,27.1
NR-5180,2025-01-25,Outdoor,Web,2,192.72,92.95
NR-7966,2026-04-14,Electronics,Retail Store,2,513.97,364.18
NR-7793,2026-03-19,Home Goods,Retail Store,2,153.18,74.01
NR-7949,2026-03-11,Outdoor,Marketplace,2,201.33,98.93
NR-8531,2026-06-13,Apparel,Web,2,97.77,44.76
NR-7142,2025-12-25,Electronics,Retail Store,3,566.34,360.32
NR-7725,2026-02-02,Outdoor,Web,3,326.11,167.6
NR-5638,2025-04-14,Apparel,Retail Store,3,167.73,80.61
NR-5044,2025-01-24,Home Goods,Marketplace,3,220.49,112.59
NR-6498,2025-09-16,Electronics,Web,3,706.21,384.42
NR-5264,2025-02-08,Apparel,Web,3,145.83,73.03
NR-6088,2025-06-05,Outdoor,Web,3,267.07,131.77
NR-8576,2026-06-20,Beauty,Web,2,68.73,28.22
NR-6238,2025-07-27,Beauty,Marketplace,2,72.92,28.92
NR-8594,2026-06-07,Outdoor,Retail Store,3,328.83,164.21
NR-7944,2026-03-26,Outdoor,Marketplace,2,165.6,84.25
NR-5850,2025-05-26,Apparel,Web,3,168.89,77.67
NR-5094,2025-01-07,Apparel,Retail Store,2,83.83,41.09
NR-7223,2025-12-10,Apparel,Web,1,56.48,25.02
NR-7446,2026-01-06,Apparel,Web,3,123.41,59.47
NR-8244,2026-05-21,Home Goods,Web,2,112.2,60.12
NR-5332,2025-02-25,Outdoor,Web,3,307.78,152.44
NR-8104,2026-04-06,Beauty,Marketplace,1,38.09,14.9
NR-7079,2025-11-24,Outdoor,Web,2,172.17,84.95
NR-7792,2026-03-04,Home Goods,Web,1,74.62,37.61
NR-8307,2026-05-17,Apparel,Retail Store,1,53.78,26.01
NR-5374,2025-03-01,Electronics,Web,3,605.05,314.7
NR-6421,2025-08-01,Beauty,Marketplace,2,60.73,24.08
NR-5408,2025-03-14,Home Goods,Web,1,67.03,33.78
NR-5685,2025-04-23,Beauty,Marketplace,2,63.25,26.71
NR-5418,2025-03-05,Home Goods,Web,1,70.03,37.43
NR-6413,2025-08-03,Apparel,Marketplace,2,103.77,47.71
NR-5144,2025-01-25,Beauty,Web,3,109.52,45.36
NR-6574,2025-09-17,Apparel,Marketplace,3,151.02,70.73
NR-7313,2025-12-17,Outdoor,Web,1,101.74,50.24
NR-5986,2025-06-23,Home Goods,Web,2,125.24,64.43
NR-5014,2025-01-17,Electronics,Marketplace,2,464.86,259.21
NR-8166,2026-04-19,Outdoor,Retail Store,3,314.63,161.5
NR-5528,2025-03-16,Outdoor,Retail Store,1,91.32,45.33
NR-5391,2025-03-03,Electronics,Retail Store,1,208.26,110.32
NR-5853,2025-05-14,Beauty,Web,3,93.33,38.88
NR-7777,2026-03-25,Electronics,Web,1,221.37,153.31
NR-5801,2025-05-26,Home Goods,Retail Store,3,185.74,95.27
NR-6947,2025-11-13,Home Goods,Marketplace,1,65.95,35.92
NR-7126,2025-12-15,Electronics,Marketplace,2,404.4,262.32
NR-7651,2026-02-27,Apparel,Web,3,140.85,68.64
NR-5387,2025-03-21,Electronics,Web,2,425.65,237.34
NR-7231,2025-12-20,Apparel,Marketplace,2,111.4,53.06
NR-8521,2026-06-17,Apparel,Retail Store,3,133.54,61.5
NR-8452,2026-06-01,Home Goods,Marketplace,2,127.38,63.93
NR-5835,2025-05-01,Apparel,Marketplace,3,154.16,69.2
NR-8563,2026-06-23,Beauty,Marketplace,1,35.6,14.7
NR-5190,2025-02-07,Electronics,Web,2,487.34,258.03
NR-6694,2025-10-08,Electronics,Retail Store,2,451.31,273.73
NR-5364,2025-02-27,Outdoor,Web,1,103.23,53.43
NR-7916,2026-03-23,Beauty,Web,3,98.07,37.3
NR-6159,2025-07-25,Home Goods,Web,1,56.97,30.09
NR-5245,2025-02-22,Home Goods,Marketplace,2,150.96,74.36
NR-5881,2025-05-18,Beauty,Web,1,38.14,15.98
NR-5274,2025-02-21,Apparel,Web,3,150.09,74.71
NR-5147,2025-01-19,Beauty,Web,1,35.31,13.83
NR-6129,2025-07-21,Electronics,Retail Store,3,683.72,390.17
NR-5294,2025-02-09,Beauty,Web,2,66.85,27.17
NR-5324,2025-02-13,Beauty,Retail Store,1,34.11,12.93
NR-5770,2025-05-08,Electronics,Web,3,702.19,393.18
